,0
97693,1
97694,1
97695,1
97696,0
97697,0
97698,0
97699,0
97700,0
97701,0
97702,1
97703,0
97704,1
97705,0
97706,0
97707,1
97708,1
97709,1
97710,1
97711,1
97712,1
97713,0
97714,1
97715,1
97716,1
97717,1
97718,0
97719,1
97720,1
97721,0
97722,0
97723,0
97724,0
97725,1
97726,1
97727,1
97728,1
97729,1
97730,1
97731,0
97732,1
97733,1
97734,1
97735,0
97736,1
97737,0
97738,1
97739,1
97740,1
97741,0
97742,0
97743,0
97744,0
97745,0
97746,0
97747,1
97748,0
97749,0
97750,1
97751,0
97752,1
97753,1
97754,1
97755,1
97756,1
97757,1
97758,1
97759,0
97760,0
97761,0
97762,1
97763,0
97764,1
97765,0
97766,1
97767,0
97768,1
97769,1
97770,0
97771,0
97772,1
97773,1
97774,1
97775,1
97776,1
97777,1
97778,1
97779,1
97780,1
97781,1
97782,0
97783,0
97784,0
97785,0
97786,0
97787,0
97788,0
97789,0
97790,1
97791,1
97792,0
97793,0
97794,0
97795,0
97796,0
97797,0
97798,1
97799,0
97800,1
97801,1
97802,1
97803,1
97804,1
97805,0
97806,0
97807,0
97808,0
97809,0
97810,0
97811,0
97812,0
97813,1
97814,1
97815,0
97816,0
97817,0
97818,0
97819,0
97820,1
97821,1
97822,0
97823,0
97824,1
97825,1
97826,1
97827,1
97828,1
97829,0
97830,1
97831,0
97832,0
97833,0
97834,0
97835,0
97836,0
97837,1
97838,0
97839,1
97840,1
97841,1
97842,0
97843,0
97844,0
97845,1
97846,1
97847,0
97848,1
97849,0
97850,1
97851,1
97852,0
97853,1
97854,0
97855,0
97856,0
97857,0
97858,1
97859,0
97860,1
97861,0
97862,1
97863,0
97864,1
97865,0
97866,0
97867,0
97868,0
97869,1
97870,1
97871,1
97872,1
97873,1
97874,1
97875,0
97876,0
97877,1
97878,0
97879,0
97880,1
97881,0
97882,1
97883,0
97884,0
97885,1
97886,1
97887,1
97888,0
97889,0
97890,0
97891,0
97892,0
97893,0
97894,0
97895,0
97896,1
97897,0
97898,1
97899,1
97900,1
97901,1
97902,0
97903,0
97904,1
97905,0
97906,1
97907,0
97908,1
97909,0
97910,1
97911,0
97912,0
97913,0
97914,0
97915,0
97916,0
97917,1
97918,1
97919,1
97920,0
97921,0
97922,1
97923,1
97924,1
97925,1
97926,1
97927,1
97928,0
97929,1
97930,1
97931,0
97932,0
97933,1
97934,1
97935,0
97936,1
97937,1
97938,0
97939,0
97940,0
97941,1
97942,1
97943,1
97944,1
97945,1
97946,0
97947,1
97948,1
97949,1
97950,0
97951,1
97952,1
97953,0
97954,0
97955,1
97956,0
97957,0
97958,1
97959,1
97960,0
97961,0
97962,0
97963,0
97964,1
97965,0
97966,0
97967,1
97968,1
97969,1
97970,1
97971,1
97972,0
97973,1
97974,1
97975,0
97976,1
97977,1
97978,1
97979,0
97980,1
97981,0
97982,0
97983,1
97984,0
97985,1
97986,0
97987,1
97988,1
97989,1
97990,1
97991,1
97992,0
97993,1
97994,1
97995,1
97996,1
97997,1
97998,1
97999,1
98000,1
98001,0
98002,0
98003,1
98004,1
98005,1
98006,1
98007,0
98008,0
98009,0
98010,0
98011,1
98012,0
98013,0
98014,1
98015,0
98016,1
98017,1
98018,1
98019,1
98020,0
98021,1
98022,0
98023,0
98024,0
98025,0
98026,0
98027,1
98028,0
98029,0
98030,0
98031,1
98032,1
98033,0
98034,0
98035,0
98036,1
98037,1
98038,1
98039,1
98040,1
98041,0
98042,1
98043,0
98044,1
98045,1
98046,1
98047,0
98048,0
98049,0
98050,0
98051,0
98052,0
98053,0
98054,1
98055,1
98056,0
98057,1
98058,0
98059,0
98060,1
98061,1
98062,0
98063,0
98064,1
98065,1
98066,1
98067,0
98068,1
98069,0
98070,1
98071,0
98072,0
98073,1
98074,0
98075,1
98076,1
98077,1
98078,1
98079,0
98080,0
98081,0
98082,0
98083,0
98084,0
98085,0
98086,1
98087,0
98088,0
98089,1
98090,1
98091,1
98092,0
98093,1
98094,1
98095,1
98096,0
98097,0
98098,0
98099,0
98100,0
98101,0
98102,0
98103,0
98104,1
98105,0
98106,0
98107,1
98108,0
98109,1
98110,1
98111,0
98112,1
98113,1
98114,1
98115,1
98116,1
98117,0
98118,0
98119,1
98120,0
98121,0
98122,0
98123,0
98124,0
98125,1
98126,0
98127,1
98128,0
98129,0
98130,0
98131,0
98132,0
98133,1
98134,0
98135,1
98136,1
98137,1
98138,1
98139,1
98140,1
98141,1
98142,1
98143,0
98144,1
98145,0
98146,1
98147,1
98148,0
98149,0
98150,0
98151,0
98152,1
98153,0
98154,0
98155,0
98156,0
98157,0
98158,1
98159,1
98160,0
98161,1
98162,1
98163,1
98164,1
98165,0
98166,0
98167,0
98168,0
98169,0
98170,0
98171,1
98172,1
98173,0
98174,0
98175,0
98176,1
98177,0
98178,0
98179,0
98180,0
98181,0
98182,1
98183,1
98184,0
98185,1
98186,1
98187,0
98188,1
98189,1
98190,0
98191,0
98192,0
98193,0
98194,0
98195,0
98196,0
98197,0
98198,0
98199,0
98200,0
98201,0
98202,0
98203,0
98204,0
98205,1
98206,1
98207,1
98208,1
98209,0
98210,1
98211,1
98212,1
98213,0
98214,1
98215,0
98216,0
98217,0
98218,0
98219,1
98220,0
98221,1
98222,1
98223,1
98224,1
98225,0
98226,0
98227,0
98228,0
98229,0
98230,0
98231,0
98232,1
98233,1
98234,1
98235,0
98236,0
98237,1
98238,0
98239,0
98240,0
98241,1
98242,0
98243,0
98244,0
98245,1
98246,0
98247,0
98248,0
98249,0
98250,0
98251,0
98252,1
98253,0
98254,1
98255,1
98256,0
98257,1
98258,0
98259,1
98260,1
98261,0
98262,0
98263,1
98264,0
98265,0
98266,1
98267,1
98268,0
98269,1
98270,0
98271,1
98272,0
98273,0
98274,0
98275,0
98276,0
98277,1
98278,0
98279,1
98280,1
98281,1
98282,0
98283,1
98284,1
98285,0
98286,1
98287,0
98288,1
98289,1
98290,1
98291,1
98292,1
98293,1
98294,0
98295,1
98296,1
98297,0
98298,0
98299,1
98300,0
98301,1
98302,1
98303,1
98304,0
98305,1
98306,0
98307,1
98308,1
98309,1
98310,0
98311,0
98312,0
98313,1
98314,1
98315,0
98316,0
98317,0
98318,1
98319,0
98320,1
98321,0
98322,0
98323,0
98324,0
98325,1
98326,1
98327,0
98328,1
98329,1
98330,1
98331,1
98332,1
98333,1
98334,1
98335,0
98336,0
98337,1
98338,0
98339,1
98340,0
98341,1
98342,0
98343,1
98344,0
98345,0
98346,0
98347,0
98348,0
98349,0
98350,1
98351,1
98352,1
98353,0
98354,1
98355,1
98356,1
98357,1
98358,0
98359,0
98360,1
98361,0
98362,1
98363,1
98364,0
98365,0
98366,0
98367,0
98368,1
98369,0
98370,0
98371,0
98372,0
98373,1
98374,0
98375,1
98376,0
98377,1
98378,0
98379,0
98380,1
98381,1
98382,1
98383,1
98384,0
98385,1
98386,0
98387,0
98388,0
98389,1
98390,0
98391,1
98392,0
98393,0
98394,1
98395,1
98396,0
98397,0
98398,0
98399,1
98400,1
98401,0
98402,1
98403,1
98404,1
98405,0
98406,1
98407,1
98408,0
98409,0
98410,1
98411,1
98412,1
98413,1
98414,1
98415,1
98416,0
98417,0
98418,0
98419,0
98420,0
98421,1
98422,1
98423,1
98424,0
98425,0
98426,1
98427,1
98428,1
98429,0
98430,0
98431,0
98432,0
98433,1
98434,1
98435,0
98436,0
98437,0
98438,0
98439,1
98440,1
98441,0
98442,0
98443,0
98444,0
98445,1
98446,1
98447,1
98448,1
98449,1
98450,1
98451,0
98452,0
98453,1
98454,1
98455,1
98456,1
98457,0
98458,0
98459,1
98460,1
98461,1
98462,0
98463,0
98464,0
98465,0
98466,0
98467,0
98468,0
98469,1
98470,0
98471,1
98472,0
98473,1
98474,0
98475,1
98476,1
98477,1
98478,1
98479,0
98480,1
98481,0
98482,0
98483,0
98484,0
98485,0
98486,1
98487,0
98488,0
98489,0
98490,0
98491,0
98492,0
98493,0
98494,0
98495,1
98496,1
98497,1
98498,1
98499,1
98500,0
98501,1
98502,1
98503,1
98504,0
98505,0
98506,0
98507,1
98508,0
98509,1
98510,1
98511,1
98512,1
98513,0
98514,0
98515,0
98516,0
98517,0
98518,1
98519,1
98520,0
98521,1
98522,1
98523,1
98524,1
98525,1
98526,0
98527,0
98528,0
98529,0
98530,0
98531,0
98532,0
98533,1
98534,1
98535,1
98536,0
98537,0
98538,0
98539,0
98540,0
98541,0
98542,1
98543,1
98544,1
98545,1
98546,1
98547,1
98548,1
98549,1
98550,1
98551,0
98552,0
98553,1
98554,0
98555,1
98556,1
98557,0
98558,1
98559,0
98560,1
98561,0
98562,0
98563,0
98564,1
98565,1
98566,1
98567,1
98568,0
98569,1
98570,1
98571,1
98572,1
98573,1
98574,0
98575,1
98576,1
98577,1
98578,1
98579,0
98580,0
98581,1
98582,0
98583,1
98584,0
98585,0
98586,0
98587,0
98588,0
98589,0
98590,1
98591,1
98592,1
98593,1
98594,1
98595,1
98596,1
98597,1
98598,0
98599,1
98600,0
98601,0
98602,1
98603,0
98604,0
98605,1
98606,1
98607,1
98608,1
98609,0
98610,0
98611,0
98612,0
98613,1
98614,1
98615,0
98616,1
98617,0
98618,0
98619,1
98620,1
98621,1
98622,1
98623,0
98624,0
98625,0
98626,1
98627,1
98628,0
98629,1
98630,0
98631,1
98632,0
98633,0
98634,0
98635,1
98636,0
98637,1
98638,1
98639,1
98640,1
98641,1
98642,1
98643,1
98644,1
98645,0
98646,1
98647,0
98648,0
98649,1
98650,0
98651,0
98652,0
98653,1
98654,0
98655,1
98656,0
98657,0
98658,0
98659,0
98660,0
98661,0
98662,0
98663,1
98664,0
98665,1
98666,1
98667,0
98668,1
98669,0
98670,1
98671,0
98672,0
98673,0
98674,1
98675,1
98676,1
98677,1
98678,0
98679,1
98680,0
98681,0
98682,0
98683,0
98684,0
98685,1
98686,0
98687,1
98688,1
98689,0
98690,1
98691,1
98692,1
98693,1
98694,0
98695,0
98696,0
98697,0
98698,0
98699,0
98700,1
98701,0
98702,1
98703,0
98704,0
98705,0
98706,0
98707,0
98708,0
98709,1
98710,0
98711,1
98712,1
98713,1
98714,1
98715,0
98716,1
98717,1
98718,1
98719,0
98720,0
98721,0
98722,1
98723,1
98724,1
98725,1
98726,0
98727,1
98728,1
98729,0
98730,0
98731,1
98732,0
98733,1
98734,1
98735,1
98736,1
98737,1
98738,0
98739,1
98740,0
98741,1
98742,1
98743,0
98744,1
98745,0
98746,1
98747,1
98748,1
98749,1
98750,0
98751,0
98752,0
98753,0
98754,0
98755,0
98756,0
98757,0
98758,1
98759,1
98760,1
98761,1
98762,1
98763,1
98764,1
98765,1
98766,0
98767,0
98768,1
98769,0
98770,0
98771,1
98772,0
98773,1
98774,1
98775,1
98776,0
98777,0
98778,0
98779,0
98780,0
98781,0
98782,0
98783,0
98784,1
98785,0
98786,1
98787,1
98788,1
98789,1
98790,0
98791,0
98792,1
98793,1
98794,1
98795,1
98796,1
98797,1
98798,0
98799,1
98800,0
98801,0
98802,1
98803,0
98804,0
98805,0
98806,0
98807,1
98808,1
98809,1
98810,1
98811,1
98812,0
98813,1
98814,0
98815,0
98816,1
98817,1
98818,0
98819,0
98820,0
98821,1
98822,1
98823,0
98824,0
98825,0
98826,0
98827,0
98828,0
98829,0
98830,1
98831,1
98832,1
98833,1
98834,1
98835,1
98836,0
98837,1
98838,0
98839,0
98840,0
98841,0
98842,0
98843,1
98844,1
98845,1
98846,0
98847,0
98848,1
98849,0
98850,0
98851,0
98852,0
98853,1
98854,1
98855,0
98856,1
98857,0
98858,1
98859,1
98860,1
98861,1
98862,1
98863,0
98864,1
98865,0
98866,1
98867,1
98868,1
98869,1
98870,1
98871,0
98872,1
98873,0
98874,0
98875,0
98876,0
98877,0
98878,0
98879,0
98880,0
98881,1
98882,1
98883,0
98884,1
98885,1
98886,1
98887,0
98888,0
98889,1
98890,0
98891,0
98892,0
98893,1
98894,0
98895,0
98896,0
98897,0
98898,0
98899,0
98900,0
98901,0
98902,1
98903,1
98904,1
98905,1
98906,1
98907,1
98908,1
98909,1
98910,1
98911,0
98912,0
98913,0
98914,0
98915,0
98916,1
98917,1
98918,1
98919,1
98920,1
98921,0
98922,0
98923,0
98924,0
98925,0
98926,1
98927,1
98928,0
98929,1
98930,1
98931,0
98932,0
98933,1
98934,1
98935,0
98936,1
98937,0
98938,0
98939,0
98940,0
98941,0
98942,1
98943,1
98944,1
98945,0
98946,0
98947,0
98948,0
98949,1
98950,1
98951,1
98952,1
98953,0
98954,0
98955,1
98956,0
98957,1
98958,1
98959,1
98960,0
98961,1
98962,0
98963,1
98964,0
98965,0
98966,1
98967,1
98968,1
98969,0
98970,0
98971,0
98972,0
98973,0
98974,1
98975,1
98976,1
98977,1
98978,0
98979,1
98980,1
98981,1
98982,0
98983,0
98984,0
98985,0
98986,1
98987,0
98988,1
98989,1
98990,0
98991,0
98992,0
98993,0
98994,0
98995,0
98996,0
98997,1
98998,1
98999,1
99000,0
99001,1
99002,1
99003,1
99004,1
99005,1
99006,1
99007,1
99008,0
99009,0
99010,1
99011,1
99012,1
99013,1
99014,0
99015,0
99016,1
99017,0
99018,0
99019,0
99020,0
99021,0
99022,0
99023,1
99024,1
99025,1
99026,1
99027,0
99028,0
99029,1
99030,1
99031,1
99032,1
99033,1
99034,1
99035,0
99036,0
99037,0
99038,1
99039,1
99040,0
99041,0
99042,0
99043,0
99044,0
99045,0
99046,1
99047,1
99048,1
99049,0
99050,0
99051,1
99052,0
99053,1
99054,0
99055,0
99056,1
99057,0
99058,0
99059,1
99060,0
99061,1
99062,1
99063,0
99064,1
99065,0
99066,0
99067,0
99068,0
99069,1
99070,1
99071,0
99072,1
99073,1
99074,1
99075,1
99076,0
99077,0
99078,0
99079,0
99080,0
99081,0
99082,0
99083,1
99084,1
99085,1
99086,1
99087,0
99088,0
99089,0
99090,0
99091,0
99092,0
99093,0
99094,1
99095,0
99096,0
99097,0
99098,1
99099,1
99100,1
99101,1
99102,1
99103,0
99104,1
99105,1
99106,0
99107,0
99108,1
99109,0
99110,1
99111,1
99112,1
99113,0
99114,0
99115,0
99116,0
99117,0
99118,0
99119,1
99120,1
99121,1
99122,1
99123,1
99124,1
99125,1
99126,0
99127,0
99128,0
99129,1
99130,0
99131,0
99132,0
99133,1
99134,0
99135,0
99136,0
99137,0
99138,0
99139,0
99140,0
99141,0
99142,1
99143,0
99144,1
99145,1
99146,1
99147,1
99148,1
99149,1
99150,0
99151,0
99152,0
99153,1
99154,1
99155,1
99156,0
99157,0
99158,0
99159,0
99160,0
99161,0
99162,0
99163,0
99164,1
99165,0
99166,1
99167,0
99168,1
99169,1
99170,1
99171,0
99172,1
99173,0
99174,1
99175,1
99176,1
99177,0
99178,1
99179,1
99180,1
99181,1
99182,0
99183,0
99184,1
99185,0
99186,0
99187,0
99188,1
99189,0
99190,1
99191,1
99192,1
99193,1
99194,1
99195,1
99196,0
99197,1
99198,1
99199,0
99200,0
99201,0
99202,0
99203,0
99204,1
99205,0
99206,0
99207,0
99208,1
99209,0
99210,0
99211,0
99212,0
99213,1
99214,1
99215,0
99216,1
99217,1
99218,1
99219,0
99220,1
99221,0
99222,1
99223,0
99224,0
99225,0
99226,0
99227,1
99228,1
99229,0
99230,1
99231,0
99232,1
99233,0
99234,0
99235,0
99236,0
99237,0
99238,0
99239,1
99240,1
99241,1
99242,1
99243,1
99244,1
99245,0
99246,1
99247,0
99248,0
99249,0
99250,0
99251,0
99252,1
99253,1
99254,1
99255,1
99256,1
99257,0
99258,0
99259,0
99260,0
99261,0
99262,1
99263,0
99264,1
99265,1
99266,0
99267,0
99268,0
99269,1
99270,1
99271,0
99272,0
99273,0
99274,1
99275,1
99276,0
99277,0
99278,0
99279,1
99280,0
99281,0
99282,1
99283,0
99284,0
99285,0
99286,1
99287,1
99288,1
99289,1
99290,1
99291,1
99292,1
99293,1
99294,0
99295,0
99296,1
99297,0
99298,1
99299,1
99300,0
99301,0
99302,1
99303,0
99304,1
99305,0
99306,0
99307,0
99308,0
99309,1
99310,0
99311,0
99312,1
99313,1
99314,1
99315,1
99316,1
99317,1
99318,1
99319,0
99320,1
99321,0
99322,1
99323,0
99324,0
99325,0
99326,0
99327,1
99328,1
99329,0
99330,0
99331,0
99332,1
99333,0
99334,1
99335,1
99336,1
99337,1
99338,1
99339,1
99340,0
99341,1
99342,1
99343,0
99344,1
99345,0
99346,0
99347,0
99348,1
99349,1
99350,1
99351,1
99352,0
99353,1
99354,0
99355,1
99356,0
99357,0
99358,1
99359,1
99360,1
99361,1
99362,0
99363,1
99364,1
99365,0
99366,0
99367,1
99368,0
99369,0
99370,0
99371,1
99372,1
99373,0
99374,0
99375,1
99376,1
99377,0
99378,0
99379,0
99380,0
99381,1
99382,1
99383,1
99384,1
99385,1
99386,1
99387,0
99388,1
99389,0
99390,0
99391,0
99392,0
99393,0
99394,1
99395,0
99396,1
99397,0
99398,0
99399,0
99400,1
99401,0
99402,1
99403,0
99404,0
99405,0
99406,1
99407,1
99408,0
99409,1
99410,1
99411,0
99412,1
99413,1
99414,1
99415,0
99416,1
99417,1
99418,0
99419,0
99420,1
99421,0
99422,0
99423,0
99424,0
99425,0
99426,0
99427,0
99428,0
99429,0
99430,1
99431,1
99432,1
99433,1
99434,1
99435,1
99436,1
99437,1
99438,1
99439,0
99440,0
99441,0
99442,0
99443,1
99444,1
99445,1
99446,0
99447,1
99448,0
99449,1
99450,0
99451,0
99452,0
99453,1
99454,1
99455,1
99456,0
99457,1
99458,1
99459,1
99460,1
99461,1
99462,0
99463,0
99464,0
99465,0
99466,1
99467,1
99468,1
99469,0
99470,0
99471,1
99472,1
99473,0
99474,0
99475,0
99476,0
99477,0
99478,0
99479,1
99480,1
99481,1
99482,1
99483,1
99484,1
99485,1
99486,1
99487,0
99488,0
99489,0
99490,0
99491,1
99492,0
99493,0
99494,0
99495,0
99496,1
99497,1
99498,0
99499,0
99500,0
99501,0
99502,1
99503,1
99504,0
99505,1
99506,1
99507,1
99508,1
99509,1
99510,0
99511,0
99512,0
99513,0
99514,0
99515,1
99516,1
99517,1
99518,0
99519,0
99520,1
99521,0
99522,0
99523,0
99524,0
99525,0
99526,1
99527,0
99528,1
99529,1
99530,1
99531,0
99532,1
99533,1
99534,1
99535,0
99536,0
99537,1
99538,1
99539,0
99540,1
99541,0
99542,0
99543,1
99544,1
99545,0
99546,0
99547,0
99548,0
99549,1
99550,1
99551,1
99552,1
99553,1
99554,1
99555,1
99556,0
99557,1
99558,1
99559,1
99560,0
99561,0
99562,0
99563,1
99564,1
99565,1
99566,1
99567,1
99568,0
99569,0
99570,0
99571,0
99572,0
99573,0
99574,1
99575,1
99576,0
99577,0
99578,0
99579,0
99580,1
99581,1
99582,1
99583,0
99584,1
99585,1
99586,0
99587,0
99588,1
99589,0
99590,0
99591,0
99592,0
99593,0
99594,0
99595,0
99596,0
99597,0
99598,1
99599,1
99600,1
99601,1
99602,1
99603,1
99604,0
99605,1
99606,1
99607,0
99608,1
99609,0
99610,0
99611,0
99612,0
99613,1
99614,1
99615,1
99616,1
99617,1
99618,0
99619,0
99620,0
99621,1
99622,1
99623,0
99624,1
99625,1
99626,1
99627,1
99628,1
99629,0
99630,0
99631,0
99632,1
99633,0
99634,0
99635,1
99636,0
99637,1
99638,1
99639,0
99640,1
99641,0
99642,0
99643,0
99644,0
99645,1
99646,1
99647,0
99648,1
99649,1
99650,1
99651,1
99652,0
99653,0
99654,1
99655,1
99656,0
99657,0
99658,0
99659,0
99660,1
99661,0
99662,0
99663,1
99664,0
99665,0
99666,0
99667,1
99668,0
99669,1
99670,1
99671,1
99672,0
99673,1
99674,1
99675,1
99676,1
99677,1
99678,0
99679,1
99680,1
99681,0
99682,1
99683,0
99684,0
99685,1
99686,0
99687,1
99688,1
99689,1
99690,0
99691,0
99692,0
99693,0
99694,1
99695,0
99696,0
99697,1
99698,1
99699,1
99700,1
99701,1
99702,1
99703,0
99704,0
99705,0
99706,0
99707,0
99708,1
99709,0
99710,0
99711,1
99712,1
99713,0
99714,0
99715,1
99716,0
99717,0
99718,0
99719,1
99720,1
99721,1
99722,1
99723,1
99724,1
99725,1
99726,1
99727,0
99728,0
99729,0
99730,1
99731,0
99732,0
99733,1
99734,0
99735,0
99736,0
99737,0
99738,0
99739,0
99740,1
99741,1
99742,1
99743,1
99744,1
99745,1
99746,1
99747,1
99748,1
99749,1
99750,1
99751,1
99752,0
99753,0
99754,1
99755,1
99756,1
99757,0
99758,1
99759,0
99760,0
99761,0
99762,0
99763,0
99764,0
99765,1
99766,0
99767,1
99768,1
99769,0
99770,0
99771,0
99772,1
99773,1
99774,1
99775,0
99776,0
99777,1
99778,1
99779,0
99780,0
99781,0
99782,0
99783,0
99784,0
99785,0
99786,0
99787,0
99788,0
99789,1
99790,1
99791,1
99792,0
99793,1
99794,1
99795,0
99796,1
99797,1
99798,1
99799,0
99800,0
99801,1
99802,0
99803,0
99804,0
99805,1
99806,0
99807,0
99808,0
99809,0
99810,1
99811,0
99812,0
99813,0
99814,0
99815,1
99816,1
99817,1
99818,1
99819,1
99820,1
99821,1
99822,1
99823,0
99824,1
99825,1
99826,0
99827,0
99828,1
99829,0
99830,1
99831,0
99832,0
99833,0
99834,0
99835,0
99836,0
99837,1
99838,1
99839,1
99840,0
99841,1
99842,1
99843,1
99844,1
99845,1
99846,0
99847,1
99848,1
99849,1
99850,1
99851,1
99852,1
99853,0
99854,1
99855,1
99856,1
99857,0
99858,0
99859,0
99860,0
99861,1
99862,1
99863,0
99864,1
99865,1
99866,1
99867,1
99868,1
99869,1
99870,0
99871,0
99872,1
99873,0
99874,0
99875,1
99876,1
99877,0
99878,0
99879,0
99880,0
99881,0
99882,0
99883,1
99884,0
99885,1
99886,1
99887,1
99888,1
99889,1
99890,1
99891,1
99892,1
99893,1
99894,1
99895,0
99896,0
99897,1
99898,0
99899,0
99900,1
99901,0
99902,1
99903,0
99904,1
99905,0
99906,0
99907,0
99908,0
99909,0
99910,1
99911,1
99912,1
99913,1
99914,1
99915,1
99916,0
99917,1
99918,0
99919,0
99920,0
99921,0
99922,0
99923,0
99924,0
99925,0
99926,0
99927,1
99928,0
99929,0
99930,0
99931,0
99932,1
99933,1
99934,1
99935,0
99936,1
99937,1
99938,0
99939,1
99940,1
99941,1
99942,1
99943,0
99944,0
99945,1
99946,0
99947,1
99948,0
99949,0
99950,0
99951,1
99952,1
99953,1
99954,0
99955,0
99956,0
99957,1
99958,1
99959,1
99960,1
99961,1
99962,1
99963,1
99964,1
99965,0
99966,1
99967,0
99968,0
99969,0
99970,0
99971,0
99972,0
99973,1
99974,0
99975,1
99976,1
99977,0
99978,0
99979,0
99980,0
99981,0
99982,0
99983,1
99984,1
99985,1
99986,1
99987,1
99988,1
99989,1
99990,1
99991,1
99992,0
99993,1
99994,1
99995,1
99996,0
99997,1
99998,1
99999,0
100000,0
100001,0
100002,0
100003,1
100004,0
100005,1
100006,1
100007,1
100008,1
100009,1
100010,1
100011,1
100012,1
100013,1
100014,1
100015,0
100016,0
100017,1
100018,1
100019,1
100020,1
100021,1
100022,1
100023,0
100024,1
100025,0
100026,0
100027,0
100028,0
100029,1
100030,0
100031,1
100032,1
100033,0
100034,1
100035,1
100036,1
100037,1
100038,0
100039,1
100040,0
100041,1
100042,0
100043,0
100044,0
100045,0
100046,0
100047,0
100048,1
100049,0
100050,0
100051,1
100052,0
100053,0
100054,1
100055,0
100056,1
100057,1
100058,1
100059,1
100060,1
100061,1
100062,1
100063,0
100064,0
100065,0
100066,1
100067,1
100068,0
100069,1
100070,1
100071,1
100072,1
100073,0
100074,0
100075,0
100076,0
100077,0
100078,1
100079,1
100080,0
100081,1
100082,0
100083,1
100084,1
100085,1
100086,0
100087,0
100088,1
100089,0
100090,1
100091,0
100092,0
100093,1
100094,0
100095,1
100096,1
100097,0
100098,0
100099,0
100100,0
100101,1
100102,1
100103,1
100104,1
100105,0
100106,1
100107,1
100108,1
100109,0
100110,1
100111,0
100112,0
100113,0
100114,0
100115,0
100116,1
100117,1
100118,0
100119,0
100120,1
100121,0
100122,0
100123,0
100124,0
100125,0
100126,1
100127,0
100128,0
100129,1
100130,0
100131,1
100132,0
100133,1
100134,1
100135,0
100136,0
100137,0
100138,1
100139,1
100140,1
100141,0
100142,1
100143,0
100144,0
100145,0
100146,0
100147,0
100148,0
100149,0
100150,0
100151,0
100152,1
100153,1
100154,1
100155,1
100156,1
100157,0
100158,1
100159,1
100160,1
100161,1
100162,1
100163,0
100164,1
100165,0
100166,0
100167,0
100168,1
100169,0
100170,0
100171,0
100172,0
100173,1
100174,1
100175,0
100176,0
100177,1
100178,1
100179,0
100180,0
100181,1
100182,0
100183,0
100184,0
100185,0
100186,1
100187,0
100188,0
100189,0
100190,1
100191,0
100192,0
100193,0
100194,0
100195,0
100196,0
100197,1
100198,1
100199,1
100200,1
100201,0
100202,1
100203,1
100204,0
100205,0
100206,1
100207,1
100208,0
100209,0
100210,0
100211,1
100212,1
100213,1
100214,0
100215,0
100216,0
100217,0
100218,0
100219,0
100220,0
100221,0
100222,1
100223,1
100224,0
100225,1
100226,1
100227,1
100228,1
100229,1
100230,1
100231,0
100232,1
100233,0
100234,1
100235,0
100236,1
100237,1
100238,0
100239,0
100240,0
100241,0
100242,0
100243,0
100244,0
100245,0
100246,1
100247,1
100248,1
100249,1
100250,1
100251,0
100252,1
100253,1
100254,0
100255,0
100256,1
100257,0
100258,1
100259,0
100260,0
100261,0
100262,1
100263,0
100264,0
100265,0
100266,0
100267,0
100268,0
100269,0
100270,1
100271,1
100272,1
100273,1
100274,1
100275,1
100276,1
100277,1
100278,0
100279,1
100280,0
100281,0
100282,0
100283,1
100284,1
100285,1
100286,1
100287,1
100288,0
100289,0
100290,0
100291,0
100292,0
100293,1
100294,0
100295,1
100296,1
100297,0
100298,1
100299,1
100300,1
100301,1
100302,1
100303,0
100304,0
100305,1
100306,1
100307,1
100308,1
100309,1
100310,0
100311,0
100312,0
100313,0
100314,0
100315,0
100316,0
100317,1
100318,0
100319,1
100320,1
100321,1
100322,1
100323,1
100324,0
100325,1
100326,1
100327,0
100328,0
100329,0
100330,0
100331,0
100332,1
100333,1
100334,1
100335,1
100336,1
100337,0
100338,0
100339,0
100340,0
100341,0
100342,1
100343,0
100344,1
100345,0
100346,1
100347,1
100348,1
100349,1
100350,0
100351,0
100352,1
100353,0
100354,0
100355,1
100356,0
100357,1
100358,1
100359,0
100360,1
100361,0
100362,0
100363,0
100364,0
100365,1
100366,0
100367,1
100368,1
100369,1
100370,0
100371,1
100372,1
100373,1
100374,1
100375,1
100376,0
100377,0
100378,0
100379,0
100380,0
100381,0
100382,0
100383,0
100384,1
100385,0
100386,0
100387,0
100388,0
100389,0
100390,1
100391,1
100392,1
100393,1
100394,0
100395,1
100396,1
100397,1
100398,1
100399,1
100400,0
100401,0
100402,1
100403,1
100404,0
100405,1
100406,1
100407,0
100408,0
100409,0
100410,0
100411,0
100412,0
100413,1
100414,0
100415,1
100416,1
100417,1
100418,1
100419,1
100420,1
100421,1
100422,1
100423,0
100424,0
100425,1
100426,1
100427,0
100428,1
100429,0
100430,0
100431,1
100432,0
100433,0
100434,0
100435,0
100436,0
100437,1
100438,1
100439,1
100440,1
100441,1
100442,1
100443,1
100444,1
100445,1
100446,1
100447,0
100448,1
100449,0
100450,0
100451,0
100452,0
100453,1
100454,1
100455,1
100456,1
100457,0
100458,0
100459,0
100460,0
100461,0
100462,0
100463,0
100464,0
100465,1
100466,0
100467,0
100468,1
100469,1
100470,0
100471,1
100472,0
100473,0
100474,1
100475,0
100476,0
100477,0
100478,1
100479,1
100480,1
100481,0
100482,0
100483,0
100484,0
100485,0
100486,1
100487,1
100488,0
100489,0
100490,1
100491,1
